headline,date,doc_type,material_type,news_desk,section,keywords,url,id,byline
GENERAL CITY NEWS.,1860-12-19,article,Archives,None,Archives,[],https://www.nytimes.com/1860/12/19/archives/general-city-news.html,nyt://article/8eccecaf-2ece-5441-a7d7-2d0c3304f69e,
DEAF-MUTES BAD AVIATORS.; Report to the Contrary Thought to be Part of Hun Propaganda.,1918-09-15,article,Archives,None,Archives,"['GERMAN, PLOTS AND PROPAGANDA']",https://www.nytimes.com/1918/09/15/archives/deafmutes-bad-aviators-report-to-the-contrary-thought-to-be-part-of.html,nyt://article/8ee9cbd6-6721-581b-be60-356f860d038d,
A DEAF-MUTE MISSING.,1886-12-24,article,Archives,None,Archives,[],https://www.nytimes.com/1886/12/24/archives/a-deafmute-missing.html,nyt://article/8f060f34-896c-5f01-aeda-de5ed8093931,
"Despite scandal, South Korean cloning firm says it has no plans to screen clients",2008-08-11,article,News,IHT News,World,[],https://www.nytimes.com/2008/08/11/world/asia/11iht-clone.2.15173735.html,nyt://article/8f1f64fb-5cd5-5d87-84f5-908d24a7be99,
SILENT INDIGNATION.; DEAF-MUTES DISSATISFIED WITH THE GALLAUDET STATUE AWARD.,1887-05-29,article,Archives,None,Archives,[],https://www.nytimes.com/1887/05/29/archives/silent-indignation-deafmutes-dissatisfied-with-the-gallaudet-statue.html,nyt://article/8f96feb7-5e89-5ee3-abad-f45f67c1c539,
GENERAL CITY NEWS.,1860-12-20,article,Archives,None,Archives,[],https://www.nytimes.com/1860/12/20/archives/general-city-news.html,nyt://article/900b85cc-2788-5ff3-8329-fb52ecf4f78a,
The Wild Boy of Aveyron,1976-05-16,article,Archives,None,Archives,"['BOOK REVIEWS', 'Children and Youth', 'BEHAVIOR AND TRAINING']",https://www.nytimes.com/1976/05/16/archives/the-wild-boy-of-aveyron.html,nyt://article/90697270-7d6e-5c07-8926-01ed7c4711a6,By Roger Shattuck
Building a Refuge of Respectability for Art on the Fringe,2001-01-18,article,News,The Arts/Cultural Desk,Arts,"['Reviews', 'Art']",https://www.nytimes.com/2001/01/18/arts/arts-in-america-building-a-refuge-of-respectability-for-art-on-the-fringe.html,nyt://article/90791601-6a05-5a0a-8a5d-dea8b220ab1f,By Edward M. Gomez
CARD.,1860-04-24,article,Archives,None,Archives,[],https://www.nytimes.com/1860/04/24/archives/card.html,nyt://article/91c257c7-fb6f-55ff-81bc-ca0fcf0b3cdf,
AMATEURS ACTING FOR CHARITY.; A PERFORMANCE IN AID OF ST. ANN'S CHURCH FOR DEAF-MUTES.,1883-02-01,article,Archives,None,Archives,[],https://www.nytimes.com/1883/02/01/archives/amateurs-acting-for-charity-a-performance-in-aid-of-st-anns-church.html,nyt://article/91c6fb4b-5bbe-5f26-9273-3acc1d4c6655,
BOOKS,1983-08-28,article,Review,New Jersey Weekly Desk,New York,['TERMS NOT AVAILABLE'],https://www.nytimes.com/1983/08/28/nyregion/books.html,nyt://article/91cbbc32-4ec2-5fd4-b330-65c31f9b7a73,By Shirley Horner
A Brief Guide to an Administration in Crisis,2010-02-26,article,,Metro,New York,[],https://cityroom.blogs.nytimes.com/2010/02/26/a-brief-guide-to-an-adminstration-in-crisis/,nyt://article/91e0ee0a-f3c7-5c02-9ba9-0f8576dc53e1,By Andy Newman
Deaf-Mute Editor Dead.,1905-03-30,article,Archives,None,Archives,['DEATHS'],https://www.nytimes.com/1905/03/30/archives/deafmute-editor-dead.html,nyt://article/91e81de9-7252-53e1-abbd-b2b8ee141e02,Special to The New York Times
Deaf Mimes Set to Open L.I. Shows Wednesday,1975-08-03,article,Archives,None,Archives,['PANTOMIME'],https://www.nytimes.com/1975/08/03/archives/deaf-mimes-set-to-open-li-shows-wednesday.html,nyt://article/9237b20a-6b8f-56a3-8305-642136445f6d,By Phyllis Funke
CURE FOR SEASICKNESS IS AN UNCEASING QUEST; Marine Engineers Now Urge That Something Be Done For a Malady Which Afflicts the Healthiest Agreement on One Point. Deaf Mutes Immune.,1931-03-29,article,Archives,None,Archives,['SEASICKNESS'],https://www.nytimes.com/1931/03/29/archives/cure-for-seasickness-is-an-unceasing-quest-marine-engineers-now.html,nyt://article/9289b87f-5f68-54ec-9dbf-8a9ec7a857e7,
DEAF-MUTES WHO TALK.,1889-11-24,article,Archives,None,Archives,[],https://www.nytimes.com/1889/11/24/archives/deafmutes-who-talk.html,nyt://article/929447d1-1b0d-59c3-801a-5361a7002bc8,
Deaf Mutes Led to Safety From Blaze in Paterson,1962-11-18,article,Archives,None,Archives,[],https://www.nytimes.com/1962/11/18/archives/deaf-mutes-led-to-safety-from-blaze-in-paterson.html,nyt://article/92da18b3-6ac0-5660-ba51-8718216295cb,
"ELLEN GALLAUDET WED TO R..FIAH; Granddaughter of Founder of Deaf Mutes College Married in Home Ceremony. COUSIN MAID OF HONOR Claire Smith, Joan Kinsley and Helen Fitch 'Attendants at Pine Orchard, Conn., Bridal.",1934-08-26,article,Archives,None,Archives,[],https://www.nytimes.com/1934/08/26/archives/ellen-gallaudet-wed-to-rfiah-granddaughter-of-founder-of-deaf-mutes.html,nyt://article/938ff67a-69ae-5411-a86a-37a99d2ff072,pecial to THZ NEW 3o Tx3ars
Gloria Steinem: By the Book,2015-10-29,article,Question,BookReview,Books,"['Books and Literature', 'Writing and Writers']",https://www.nytimes.com/2015/11/01/books/review/gloria-steinem-by-the-book.html,nyt://article/9507ae2d-94ae-50b7-bfeb-b15718a793fa,
"IN SHORT;
FICTION",1988-01-17,article,Review,Book Review Desk,Books,['BOOK REVIEWS'],https://www.nytimes.com/1988/01/17/books/in-short-fiction.html,nyt://article/95e7ef97-e52f-5035-a1c9-fdc7049b273c,By Kaj Schueler
Careers,1977-09-07,article,Archives,None,Archives,['Nursing and Nurses'],https://www.nytimes.com/1977/09/07/archives/careers-occupational-nursing-a-growing-field.html,nyt://article/95fbfa0e-be2c-5c97-8021-0be97f109db5,By Elizabeth M. Fowler
DEAF MUTES AT CHURCH.; INTERESTING SERVICES AT ST. ANN'S EPISCOPAL CHURCH.,1878-09-16,article,Archives,None,Archives,"['SERMONS', 'Churches']",https://www.nytimes.com/1878/09/16/archives/deaf-mutes-at-church-interesting-services-at-st-anns-episcopal.html,nyt://article/961994cb-9e59-5fbb-9dd8-3555bd180dca,
Screen: 'Slaughter on Tenth Avenue' Arrives; Crime on Waterfront Theme of Astor Film Richard Egan and Dan Duryea Are Stars 'Esther Costello Story' 'Stowaway Girl' Here,1957-11-06,article,Review,,Archives,['MOTION PICTURES'],https://www.nytimes.com/1957/11/06/archives/screen-slaughter-on-tenth-avenue-arrives-crime-on-waterfront-theme.html,nyt://article/963b5d28-8d20-5afe-9762-a7cf2c57a738,By Bosley Crowther
GIRL RESCUED BY DEAF-MUTE.; Gold Medal Presented to Him with Address in Sign Language.,1910-05-01,article,Archives,None,Archives,[],https://www.nytimes.com/1910/05/01/archives/girl-rescued-by-deafmute-gold-medal-presented-to-him-with-address.html,nyt://article/971d1fde-469f-580d-be57-29b9793e1025,
'My Unwritten Books': Don't go there,2008-12-08,article,News,IHT News,Arts,[],https://www.nytimes.com/2008/02/28/arts/28iht-marcust.10524849.html,nyt://article/973186bb-c73f-5d34-aed9-f1c430285fc9,By Ben Marcus
"ZDOT,RUSSIA,WINS 5,000-METER RUN; Scores as Games for Mute and Deaf Open in Milan --Kugel, U. S., Seventh",1957-08-26,article,Archives,None,Archives,[],https://www.nytimes.com/1957/08/26/archives/zdotrussiawins-5000meter-run-scores-as-games-for-mute-and-deaf-open.html,nyt://article/97586c5f-a8c7-5ec7-8829-9b215e97c6e1,
A Woman’s Undying Gift to Science,2010-02-02,article,Review,Culture,Books,"['Cancer', 'Books and Literature', 'Medicine and Health', 'Race', 'Ethics']",https://www.nytimes.com/2010/02/03/books/03book.html,nyt://article/97844008-1808-52c9-b0ba-9902d175c44d,By Dwight Garner
"EPISCOPAL RECTOR CONVERTED; THE REV. H. T. COLT JOINS THE ROMAN CATHOLIC CHURCH. For Several Years He Has Been in Charge of the Mission of St. David's, Brooklyn -- He Also Preached to Deaf-Mutes -- He Resigned from the Ministry and Church and Joined the Church of Our Lady of Victory Wednesday.",1893-12-18,article,Archives,None,Archives,[],https://www.nytimes.com/1893/12/18/archives/episcopal-rector-converted-the-rev-h-t-colt-joins-the-roman.html,nyt://article/979fa2dc-5ff7-5922-8f72-8e196af01904,
"Nicholson, the Free Spirit of 'Cuckoo'",1975-11-20,article,Review,,Archives,['MOTION PICTURES'],https://www.nytimes.com/1975/11/20/archives/nicholson-the-free-spirit-of-cuckoo.html,nyt://article/97a0a4c0-4488-5fe0-a0de-f8169ced3f9a,By Vincent Canby
DEAF-MUTES GRADUATED.; Seventeen Diplomas Presented at 105th Commencement.,1923-06-13,article,Archives,None,Archives,[],https://www.nytimes.com/1923/06/13/archives/deafmutes-graduated-seventeen-diplomas-presented-at-105th.html,nyt://article/97a0daf3-e6bd-55a1-96d4-609e7bdde4d7,
Exhibition of Deaf Mutes.,1855-03-31,article,Archives,None,Archives,[],https://www.nytimes.com/1855/03/31/archives/exhibition-of-deaf-mutes.html,nyt://article/97bc4062-c68a-5558-bae3-a253252fa6e9,
Mystery Mother and Son Are Sent to New Hospital,1997-05-17,article,News,Metropolitan Desk,New York,"['Deafness', 'Handicapped']",https://www.nytimes.com/1997/05/17/nyregion/mystery-mother-and-son-are-sent-to-new-hospital.html,nyt://article/97d8f72a-839b-5997-bd8a-a4d1940a3e7c,
A DEAF-MUTE'S AUDIBLE THANKS.,1879-05-31,article,Archives,None,Archives,[],https://www.nytimes.com/1879/05/31/archives/a-deafmutes-audible-thanks.html,nyt://article/98612a6c-1314-589e-9b11-138018c86337,
DEAF MUTES ENJOY DANCING; Subtle Senses Developed to a Degree Which Permits of Full Appreciation of This Form of Recreation -- Several Large Balls Held Recently.,1903-08-16,article,Archives,None,Archives,['ZEBRULAS'],https://www.nytimes.com/1903/08/16/archives/deaf-mutes-enjoy-dancing-subtle-senses-developed-to-a-degree-which.html,nyt://article/98ded76a-a488-58ea-be24-899212ae825b,
WORK AMONG DEAF MUTES.; A CONFERENCE OF PROTESTANT EPISCOPAL LABORERS IN THIS FIELD.,1889-10-10,article,Archives,None,Archives,[],https://www.nytimes.com/1889/10/10/archives/work-among-deaf-mutes-a-conference-of-protestant-episcopal-laborers.html,nyt://article/99c414bd-abd8-5c92-ae43-12c966ce922d,
An Assassin Arrives to Turn Off the Lights,2008-09-06,article,Review,Culture,Movies,"['MOTION PICTURES', 'Reviews']",https://www.nytimes.com/2008/09/06/movies/06dang.html,nyt://article/99ebda1f-a29c-5caf-b88d-cbf29c3d1fd6,By Nathan Lee
"From Hours of Chaos, Stories Start to Emerge",2006-12-08,article,News,Weekend,Movies,['MOTION PICTURES'],https://www.nytimes.com/2006/12/08/movies/08rive.html,nyt://article/9a170e44-9c23-5843-bbc3-6a5e54208fd4,By A.O. Scott
ST. ANN'S CHURCH FOR DEAF MUTES.; Eighth Anniversary Sermon of Rev. Thos. Gallaudet Statistics of the Church.,1860-10-08,article,Archives,None,Archives,[],https://www.nytimes.com/1860/10/08/archives/st-anns-church-for-deaf-mutes-eighth-anniversary-sermon-of-rev-thos.html,nyt://article/9a2505cb-dae2-5bae-a7f2-009d5f52c6fb,
"CRIPPLED YOUTH DIES IN TENEMENT FIRE; Neighbors Unable to Reach Paralyzed Deaf-Mute, Who Suffocates in Bedroom.",1934-03-14,article,Archives,None,Archives,['FIRES'],https://www.nytimes.com/1934/03/14/archives/crippled-youth-dies-in-tenement-fire-neighbors-unable-to-reach.html,nyt://article/9aaa3e86-71db-5495-8530-3390c7a959af,
CHILDREN'S BOOKS,1984-05-13,article,Review,Book Review Desk,Books,['TERMS NOT AVAILABLE'],https://www.nytimes.com/1984/05/13/books/children-s-books-180025.html,nyt://article/9ac86d90-c813-5815-aab3-4febc9ec403e,By Susan Bolotin
DID NOT WISH TO SEE HIM; VALET VAN DORN'S WIFE PRODUCED IN COURT.MR. PANCOAST SAYS THE ATHLETE IS SIMPLY AFTER MONEY-DEAF-MUTES INTERESTED IN THE CASE.,1886-02-27,article,Archives,None,Archives,[],https://www.nytimes.com/1886/02/27/archives/did-not-wish-to-see-him-valet-van-dorns-wife-produced-in-courtmr.html,nyt://article/9adc7dba-5037-5dcc-82a5-a8df84505064,
Children’s Books,2006-12-03,article,Review,Book Review Desk,Books,"['Reviews', 'Children and Youth', 'Books and Literature']",https://www.nytimes.com/2006/12/03/books/review/childrens-books-756121.html,nyt://article/9af2b218-b022-5f9c-9419-1bd8205eb1af,By Elizabeth Spires
"DEAF MUTE CRUELLY BEATEN; JOSEPH GOLDWASSER CHARGED WITH TORTURING HIS SON. The Boy Told Agents of the Gerry Society that His Hands Were Tied by His Father, Who Would then Beat Him with a Strap that Had a Buckle at the End -- His Body Covered with Abrasions and Bruises -- Goldwasser Admits the Beating.",1894-08-23,article,Archives,None,Archives,[],https://www.nytimes.com/1894/08/23/archives/deaf-mute-cruelly-beaten-joseph-goldwasser-charged-with-torturing.html,nyt://article/9af815d6-703e-5892-92b9-a3df91c4401f,
DEAF MUTE' ADMITS FRAUD.; Mysterious 'War Veteran' at Rotterdam Neither Deaf Nor Dumb.,1927-01-11,article,Archives,None,Archives,"['EUROPEAN WAR', 'Veterans', 'AMNESIA']",https://www.nytimes.com/1927/01/11/archives/deaf-mute-admits-fraud-mysterious-war-veteran-at-rotterdam-neither.html,nyt://article/9b3c2667-faf4-52aa-9bde-a994cf88ba8c,"Copyright, 1927, by the New York Times Company.special Cable To the New York Times"
Learning About China Is Becoming a Living Reality,1979-04-22,article,Archives,None,Archives,"['International Relations', 'Education and Schools', 'FOREIGN STUDY, TEACHING AND TRAVEL']",https://www.nytimes.com/1979/04/22/archives/learning-about-china-is-becoming-a-living-reality.html,nyt://article/9b4ee64a-9566-5f3f-849f-21aae0cce5a6,By Paul Wilner
DEAF-MUTES MARRIED.,1888-08-14,article,Archives,None,Archives,[],https://www.nytimes.com/1888/08/14/archives/deafmutes-married.html,nyt://article/9b53dd38-1278-58ec-82a3-33e5f601dbb4,
"NEW-YORK CITY.; American Bible Union--Second Day. Extensive Burglary in Cannl-street--$8,000 Worth of Goods Disposed for Stealing. The Late Shooting Case in Thirty-seventh-street. Scabbing Affray. Seduction and Revenge. The Meeting at the Metropolitan. Religinons. St. Ann's Church for Deaf Mutes. Rumors of More Iudictments. Altered Bills. Coroners' Investigations. COURT CALENDAR",1855-10-06,article,Archives,None,Archives,[],https://www.nytimes.com/1855/10/06/archives/newyork-city-american-bible-unionsecond-day-extensive-burglary-in.html,nyt://article/9b713865-930d-5d32-b588-644c7c9d577b,
Alan Arkin-- A Knack for Playing The Outsider,1978-01-15,article,Archives,None,Archives,[],https://www.nytimes.com/1978/01/15/archives/alan-arkin-a-knack-for-playing-the-outsider.html,nyt://article/9bda77a0-fa53-5690-a853-ebc041336bbd,By Mel Gussow
RELIGIOUS.; Notices of Religious Movements.,1860-04-28,article,Archives,None,Archives,[],https://www.nytimes.com/1860/04/28/archives/religious-notices-of-religious-movements.html,nyt://article/9ca885fd-8d87-5e6e-ad6d-5f0055f66bc2,
The 13 Scariest Horror Movies on Netflix Right Now,2019-10-25,article,News,Culture,Movies,"['Movies', 'Halloween']",https://www.nytimes.com/2019/10/25/movies/netflix-horror.html,nyt://article/9ca92691-9578-51b3-bc71-75f58a87d265,By Noel Murray
Gunman Wounds 5 at Chicago Wrestling Match,1975-01-27,article,Archives,None,Archives,"['SHOOTINGS', 'WRESTUNG']",https://www.nytimes.com/1975/01/27/archives/gunman-wounds-5-at-chicago-wrestling-match.html,nyt://article/9cc86604-00d6-58e2-9a9e-983446195c1b,
LABOR AMONG DEAF-MUTES.,1889-10-11,article,Archives,None,Archives,[],https://www.nytimes.com/1889/10/11/archives/labor-among-deafmutes.html,nyt://article/9d56a0b4-f530-5efc-8570-89202e97652a,
THEY BOTH GAVE NODS IN LIEU OF WORDS; How a Pair of Deaf-Mutes Were Married by a Chicago Justice.,1895-12-25,article,Archives,None,Archives,[],https://www.nytimes.com/1895/12/25/archives/they-both-gave-nods-in-lieu-of-words-how-a-pair-of-deafmutes-were.html,nyt://article/9d789ddf-1ad0-5be3-8533-77fb2514b2f2,From The Chicago Chronicle
Action on a Married Woman's Note Is Mrs.; Sinclair Still the Wife of Edwin Forrest? COMMON PLEAS. Court of General Sessions. Decisions.,1860-12-04,article,Archives,None,Archives,[],https://www.nytimes.com/1860/12/04/archives/action-on-a-married-womans-note-is-mrs-sinclair-still-the-wife-of.html,nyt://article/9e02f342-72b2-5a1c-b9f5-dd12ab5770b6,
A CAREER OF ADVENTURE.; THE SINGULAR STORY TOLD BY CHICAGO'S BOGUS DEAF-MUTE.,1886-01-07,article,Archives,None,Archives,[],https://www.nytimes.com/1886/01/07/archives/a-career-of-adventure-the-singular-story-told-by-chicagos-bogus.html,nyt://article/9e71837b-4abf-59a5-b302-3c424eecc627,
"LOCAL INTELLIGENCE.; The Storm in Brooklyn. THE ROYAL INSURANCE BOND ROBBERY. The Testimony of Mrs. Griffin Continued--Belligerent Passage Between Counsel. NEW YORK INSTITUTE FOR DEAF MUTES. The Brown Stone Mansion Lottery--The Lottery Law--The Prisoner Disburged. Loss of the British Ship Czar--The Captain and Crew Rescued. The Non-enforcement of the Excise Law in Queens County. The Landing of Cotton from Infected Ports. POLICE COURTS. ESSEX MARKET--MANSFIELD, JUSTICE. GENERAL CITY NEWS.",1867-08-30,article,Archives,None,Archives,['MISCELLANEOUS'],https://www.nytimes.com/1867/08/30/archives/local-intelligence-the-storm-in-brooklyn-the-royal-insurance-bond.html,nyt://article/9e978f79-6b8b-54fc-bf1e-dd38f58bd93c,
"Nothing to See, Yet So Much Not to Miss",2014-02-13,article,News,Weekend,Movies,['Movies'],https://www.nytimes.com/2014/02/14/movies/film-comment-selects-festival-offers-22-intriguing-picks.html,nyt://article/9eb4bc55-1088-592c-a1a8-6441d9ffbe79,By A.O. Scott
Deaf-Mute Boy Kills His Brother.,1896-10-03,article,Archives,None,Archives,[],https://www.nytimes.com/1896/10/03/archives/deafmute-boy-kills-his-brother.html,nyt://article/9eb640f4-0b04-5d6f-8d74-0e12df95349d,
A memento for collector,1971-11-07,article,Archives,None,Archives,['BOOK REVIEWS'],https://www.nytimes.com/1971/11/07/archives/the-mortgaged-heart-by-carson-mccullers-edited-by-margarita-g-smith.html,nyt://article/9fee6d6e-e9a7-516f-b7d0-6ec0ac71856d,By Walter Clemons
20 FINISH COURSES AT DEAF-MUTE SCHOOL; Certificates and Prizes to Be Conferred at Graduation Exercises Today.,1934-06-15,article,Archives,None,Archives,[],https://www.nytimes.com/1934/06/15/archives/20-finish-courses-at-deafmute-school-certificates-and-prizes-to-be.html,nyt://article/a05f0fb5-3858-528a-8fff-ee9fa0334578,
IODINE DEFICIENCY IN HIMALAYAS IS BELIEVED TO DISABLE MILLIONS,1985-04-02,article,News,Science Desk,Science,['TERMS NOT AVAILABLE'],https://www.nytimes.com/1985/04/02/science/iodine-deficiency-in-himalayas-is-believed-to-disable-millions.html,nyt://article/a0b78910-8137-5f61-badb-61a94ab3a4fc,By Erik Eckholm
COLLEGE COMMENCEMENTS.; WILLIAMS COLLEGE. Opening Exercises of Commencement Week--Class Day--The Literary Exercises--The Class Festivities. RUTGERS COLLEGE. The Alumni and the College Centennial--Necrology--Degrees Conferred and Prizes Awarded. NATIONAL DEAF-MUTE COLLEGE. The First Commencement--Interesting Exercise--The Efforts of the Graduating Class. VASSAR COLLEGE. The Commencement Exercises--Conferring Degrees Upon Thirty-four Young Ladies--Distinguished Professors Present. Commencement Exercises at Yale and Harvard.,1869-06-24,article,Archives,None,Archives,"['MISCELLANEOUS', 'MISCELLANEOUS', 'MISCELLANEOUS', 'MISCELLANEOUS', 'MISCELLANEOUS']",https://www.nytimes.com/1869/06/24/archives/college-commencements-williams-college-opening-exercises-of.html,nyt://article/a0f4b384-0011-5bee-8e6f-db665ae98f0a,From Our Special Correspondent
TO TEACH DEAF-MUTES TO SPEAK.,1891-07-01,article,Archives,None,Archives,[],https://www.nytimes.com/1891/07/01/archives/to-teach-deafmutes-to-speak.html,nyt://article/a1c6ef4f-ddb6-5e40-890b-6c417293ac2e,
DEAF-MUTES EXCITED.,1878-11-22,article,Archives,None,Archives,[],https://www.nytimes.com/1878/11/22/archives/deafmutes-excited.html,nyt://article/a1da369a-d26a-5228-be2d-8cd897e866ae,
State Institution for the Improved Instruction of Deaf Mutes.,1870-08-24,article,Archives,None,Archives,[],https://www.nytimes.com/1870/08/24/archives/state-institution-for-the-improved-instruction-of-deaf-mutes.html,nyt://article/a1e5f27f-f65d-5e1e-9b40-485cc4bc05d1,
"Aznavour, The Last Chanteur",1998-10-18,article,Biography,Arts and Leisure Desk,Arts,"['Music', 'Biographical Information']",https://www.nytimes.com/1998/10/18/arts/music-aznavour-the-last-chanteur.html,nyt://article/a204788d-0e9c-5483-ae58-0afc67c1f5d1,By Alan Riding
Religious Services To-day.,1862-11-16,article,Archives,None,Archives,[],https://www.nytimes.com/1862/11/16/archives/religious-services-today.html,nyt://article/a22acda5-cc59-526f-aa8b-3ff2ce3a2a91,
"Ape Inspires Maternal Feelings, and Ambition",2004-05-06,article,Review,The Arts/Cultural Desk,Theater,"['Reviews', 'Theater']",https://www.nytimes.com/2004/05/06/theater/theater-review-ape-inspires-maternal-feelings-and-ambition.html,nyt://article/a2bcb8fc-ff2c-5a52-bab5-3f0c860c923b,By Margo Jefferson
Show of Folk Art In Scarsdale,1988-01-17,article,Review,Westchester Weekly Desk,New York,"['Reviews', 'ART SHOWS', 'Art']",https://www.nytimes.com/1988/01/17/nyregion/art-show-of-folk-art-in-scarsdale.html,nyt://article/a2bd201f-2bc5-58ce-9fdf-4400776722ca,By Vivien Raynor
"The ""Old Man of the Mountain,""--A Daring and Ingenious Deaf Mute.",1866-09-30,article,Archives,None,Archives,[],https://www.nytimes.com/1866/09/30/archives/the-old-man-of-the-mountaina-daring-and-ingenious-deaf-mute.html,nyt://article/a2eafb66-eb2f-5301-8026-c159c6e18127,
Trumbo's Johnny Got His Gun’ Is Screened at Cannes Festival,1971-05-15,article,Archives,None,Archives,"['MOTION PICTURES', 'PERSONNEL', 'MOTION PICTURES', 'Festivals', 'MOTION PICTURES', 'REVIEWS AND OTHER DATA ON SPECIFIC PRODUCTIONS']",https://www.nytimes.com/1971/05/15/archives/trumbos-johnny-got-his-gun-is-screened-at-cannes-festival.html,nyt://article/a35a27d3-a681-5db0-b1f5-5531271d0ac2,
"CITY SCHOOLS OPEN WITH 640,000 PUPILS; First Day's Attendance Shows an Increase of 20,000 Over. Last Year's Record. 50,000 PUT ON PART TIME Special School for Deaf-Mutes Opened -- Four Chinese Boys In Public School No. 1. Porto Rican Boys Here to Go to School",1908-09-15,article,Archives,None,Archives,[],https://www.nytimes.com/1908/09/15/archives/city-schools-open-with-640000-pupils-first-days-attendance-shows-an.html,nyt://article/a40505e4-3923-575c-9cf1-cddbf44f27c8,
HELPING DEAF-MUTES.,1887-06-05,article,Archives,None,Archives,[],https://www.nytimes.com/1887/06/05/archives/helping-deafmutes.html,nyt://article/a4083d2d-2b19-537f-b4fe-eac639f8a78b,
LOUIS DE VRIES; Leading Dutch Dramatic Actor Was Son of Deaf Mute Parents,1940-03-12,article,Archives,None,Archives,[],https://www.nytimes.com/1940/03/12/archives/louis-de-vries-leading-dutch-dramatic-actor-was-son-of-deaf-mute.html,nyt://article/a44163b1-3951-5ddc-8324-b819d0133281,
"FOUR MARKS FALL IN 'SILENT' GAMES; Germans, Russians Excel in Deaf-Mute Event at Milan --Smith, McBride Win U.S. Five Wins",1957-08-30,article,Archives,None,Archives,[],https://www.nytimes.com/1957/08/30/archives/four-marks-fall-in-silent-games-germans-russians-excel-in-deafmute.html,nyt://article/a443ebbf-1c8f-5325-b69f-70158d85e197,
DEAF MUTE ALIEN SUES TO STAY HERE; Status of Many Immigrants Hinges on Outcome of Connecticut Man's Case.,1925-08-15,article,Archives,None,Archives,"['Immigration', 'DEFECTIVES']",https://www.nytimes.com/1925/08/15/archives/deaf-mute-alien-sues-to-stay-here-status-of-many-immigrants-hinges.html,nyt://article/a48ed1e5-92ce-525e-a825-ab5d80c49b6e,Special to The New York Times
ISIS Hates Our Saint Because He Belongs to Everyone,2017-02-23,article,Op-Ed,OpEd,Opinion,"['Terrorism', 'Sufism (Religion)']",https://www.nytimes.com/2017/02/23/opinion/pakistans-embattled-shrines.html,nyt://article/a4974b22-1532-534c-9303-267f2ce5dbf9,By Fatima Bhutto
"IMPORTANT NEWS.; Particulars of the Great Battle in Missouri. Only 5,500 National Troops Engaged. The Rebel Loss Estimated at 2,000 Killed and Wounded. A Rebel Force Reported to be Marching on Pilot Knob. RETREAT OF PILLOW FROM NEW-MADRID. Martial Law Proclaimed in St. Louis. The President of the Board of Police Commissioners Arrested. A Sharp Skirmish in Western Virginia.A Large Force of Rebels Along theUpper Potomac.EXPECTED ATTACK AT POINT OF ROCKS.Designs of the Rebels in Lower California.SPECIAL DISPATCH FROM WASHINGTON. ADVICES FROM TEXAS. COL. FARNHAM DEAD. A NEW DAHLGREN GUN. FUGITIVE SLAVES. SHAMEFUL NEGLECT. THE YANKEE NOT SUNK. GEN. LEE IN WESTERN VIRGINIA. NAVIGATION RESUMED. SUNDAY OBSERVANCE. COMMERCIAL AGENT AT CURACOA. MR. FAULKNER'S CASE. MINISTER TO AUSTRIA. THE PRESIDENT'S SECRETARY. CONSULS APPOINTED. A DEAF MUTE SPY. DESERTERS IN CUSTODY. FIRING UPON PICKETS. INSPECTORS OF SUBSISTENCE. WANT OF POWDER AMONG THE REBELS EXTENDING OUTPOSTS. RECKLESS CONDUCT OF VOLUNTEERS.",1861-08-15,article,Archives,None,Archives,[],https://www.nytimes.com/1861/08/15/archives/important-news-particulars-of-the-great-battle-in-missouri-only.html,nyt://article/a5568721-9a98-5e54-aa44-fa4cb566b9e2,
Police Reports.; THE CASE OF MR. PHELPS DEAF-MUTE.,1860-04-24,article,Archives,None,Archives,[],https://www.nytimes.com/1860/04/24/archives/police-reports-the-case-of-mr-phelps-deafmute.html,nyt://article/a6211c7d-86f1-54c0-9f4d-c0d506abd919,
"FRANCIS P. GIBSON.; Manager of $1,000,000 Deaf Mute Insurance Society Dies.",1929-12-06,article,Archives,None,Archives,[],https://www.nytimes.com/1929/12/06/archives/francis-p-gibson-manager-of-1000000-deaf-mute-insurance-society.html,nyt://article/a63f2c13-413b-5875-aa5f-b7fc75e73181,Special to The New York Times
JAME WYMAN: 'I ALWAYS DID FOUR-HANDKERCHIEF ROLES. UNTIL NOW.',1981-11-29,article,News,Arts and Leisure Desk,Arts,"['TELEVISION PROGRAMS', 'Television', 'ACTORS AND ACTRESSES', 'Biographical Information']",https://www.nytimes.com/1981/11/29/arts/jame-wyman-i-always-did-four-handkerchief-roles-until-now.html,nyt://article/a697bf1c-41a5-59c2-99aa-7ad0adaf7239,By Marianne Costantinou
THE SCREEN; Her Little Son.,1930-03-13,article,Review,"Resorts, Hotels & Restaurants",Archives,['MOTION PICTURES'],https://www.nytimes.com/1930/03/13/archives/the-screen-her-little-son.html,nyt://article/a6995493-5204-585f-b6f6-140951b48a50,By Mordaunt Hall
A CURIOUS CONVENTION; GATHERING OF PEOPLE WITH NOTHING TO SAY. THE NATIONAL DEAF-MUTE CONVENTION ASSEMBLES IN LYRIC HALL--WIREPULLING IN SILENCE.,1883-08-29,article,Archives,None,Archives,[],https://www.nytimes.com/1883/08/29/archives/a-curious-convention-gathering-of-people-with-nothing-to-say-the.html,nyt://article/a6f3b9e4-eb35-511e-99d7-36ff25336f88,
