headline,date,doc_type,material_type,news_desk,section,keywords,url,id,byline
"ECHOES TILDEN'S CALL HERE; He Scores Roosevelt as 'Blind, Deaf and Dumb' to Tammany Graft. FEARS 'RULE BY RACKET' 'Punish the Scoundrels,' Is the Candidate's Final Plea at Historic Cooper Union. SEES THE CITY SACRIFICED Governor Was Afraid a Full Inquiry Would Hurt Chances in 1932, Rival Charges.",1930-11-02,article,Archives,None,Archives,"['Politics and Government', 'Elections', 'GOVERNOR', 'Elections', 'ATTORNEY GENERAL']",https://www.nytimes.com/1930/11/02/archives/echoes-tildens-call-here-he-scores-roosevelt-as-blind-deaf-and-dumb.html,nyt://article/78dbaece-30db-5ea9-af9e-891fa277f9ea,
BARON ROGER DE SEILLIERE DEAD.; A DEAF-AND-DUMB NOBLEMAN WHO HAD TRAVELED MUCH.,1892-08-27,article,Archives,None,Archives,[],https://www.nytimes.com/1892/08/27/archives/baron-roger-de-seilliere-dead-a-deafanddumb-nobleman-who-had.html,nyt://article/79e31b17-2676-5e94-a987-568618d1cc22,
RELIGIOUS.; Notices of Religious Movements.,1860-03-31,article,Archives,None,Archives,[],https://www.nytimes.com/1860/03/31/archives/religious-notices-of-religious-movements.html,nyt://article/7a47c548-34f7-5449-a6b5-89d7468db60a,
President of a Financially Troubled Theater in Westchester Resigns,1977-11-13,article,Archives,None,Archives,[],https://www.nytimes.com/1977/11/13/archives/president-of-a-financially-troubled-theater-in-westchester-resigns.html,nyt://article/7b10b763-2619-54e4-baa2-17b12c2e5479,By Edward Hudson Special to The New York Times
"DEPARTMENT OF THE INTERIOR.; Report of Hon. J.B. Thompson, Secretary of the Interior.",1860-12-06,article,Archives,None,Archives,[],https://www.nytimes.com/1860/12/06/archives/department-of-the-interior-report-of-hon-jb-thompson-secretary-of.html,nyt://article/7c15eeca-2da8-5fd8-99de-ed49ea566887,
Deaf-and-Dumb Boys Strike.; An Editor Loses His Wheel.,1896-10-28,article,Archives,None,Archives,[],https://www.nytimes.com/1896/10/28/archives/deafanddumb-boys-strike-an-editor-loses-his-wheel.html,nyt://article/7c20e739-a271-5db0-b004-b4d25fccee3f,
"BANQUET TO THE DEAF AND DUMB.; A banquet to 200 deaf and dumb men and women took place at St. Mand , near Paris, yesterday. Several speeches were made, which were eagerly followed, if not listened to, and very much applauded.",1888-08-06,article,Archives,None,Archives,[],https://www.nytimes.com/1888/08/06/archives/banquet-to-the-deaf-and-dumb-a-banquet-to-200-deaf-and-dumb-men-and.html,nyt://article/7c3f0b22-1c94-5e0b-b5b0-26977d687dbe,
"In the 90's, 'Tommy' Plays a Fancier Pinball",1993-07-18,article,Review,Arts & Leisure Desk,Theater,"['RECORDINGS (AUDIO)', 'Reviews', 'Theater']",https://www.nytimes.com/1993/07/18/theater/recordings-view-in-the-90-s-tommy-plays-a-fancier-pinball.html,nyt://article/7debed1e-23af-5ede-8e5c-5b9f9ab07965,By Ken Tucker
COMMISSIONERS OF EMIGRATION.; WEEKLY STATEMENT.,1860-01-12,article,Archives,None,Archives,[],https://www.nytimes.com/1860/01/12/archives/commissioners-of-emigration-weekly-statement.html,nyt://article/7ee447e3-803a-5811-b5b4-077f0007241a,
THE SCREEN; Beauty and Wild Beasts. Shrewd Bootleggers. Love and Sulking. Other Photoplays.,1928-02-27,article,Review,,Archives,['MOTION PICTURES'],https://www.nytimes.com/1928/02/27/archives/the-screen-beauty-and-wild-beasts-shrewd-bootleggers-love-and.html,nyt://article/7f9988ab-a594-5735-9afb-a113cb591ad2,By Mordaunt Hall
Easter Island: The Dream at the End of the World,2006-04-30,article,News,Travel,Travel,['Travel and Vacations'],https://www.nytimes.com/2006/04/30/travel/30easter.html,nyt://article/7fda20c5-9bbb-574b-b493-9559348d53d2,By EDWARD ALBEE
  Playwrights Who Put Words At Center Stage,1990-02-11,article,News,Arts and Leisure Desk,Theater,"['Language and Languages', 'Theater']",https://www.nytimes.com/1990/02/11/theater/stage-view-playwrights-who-put-words-at-center-stage.html,nyt://article/800b5f6d-0c9c-5d42-889e-dd0383a41c3c,By Mel Gussow
The Connecticut Campaign.; GOV. WISE REGRETS THAT HE CANNOT TAKE THE STUMP FOR EX-GOV. SEYMOUR.,1860-03-16,article,Archives,None,Archives,[],https://www.nytimes.com/1860/03/16/archives/the-connecticut-campaign-gov-wise-regrets-that-he-cannot-take-the.html,nyt://article/808a746a-d87d-5c28-8ba4-950bbe9a6a80,
THE CAPTURE OF JACKSON.; Particulars of the Brief Siege--Our Forces at Work Destroying the Railroads--Gen. Lauman's Blunder.,1863-08-01,article,Archives,None,Archives,['WAR'],https://www.nytimes.com/1863/08/01/archives/the-capture-of-jackson-particulars-of-the-brief-siegeour-forces-at.html,nyt://article/80b1d63c-4e5f-5247-897b-d57ae83b0fc0,
A visit to Peking University—What the Cultural Revolution Was All About,1971-10-24,article,Archives,None,Archives,['Colleges and Universities'],https://www.nytimes.com/1971/10/24/archives/a-visit-to-peking-university-what-the-cultural-revolution-was-all-a.html,nyt://article/80c40fac-743a-588a-9ea2-7b7bff6770db,By B. Michael Frolic
"DEAF AND DUMB HOME BURNED.(2); Gullaudet Institution, Near Pough- keepsie, Destroyed.",1900-02-19,article,Archives,None,Archives,[],https://www.nytimes.com/1900/02/19/archives/deaf-and-dumb-home-burned2-gullaudet-institution-near-pough-keepsie.html,nyt://article/80f35a05-7add-54e0-a214-9b9cd9ce1390,
"DEAF AND DUMB HOME BURNED.; Gullaudet Institution, Near Pough- keepsie, Destroyed.",1900-02-19,article,Archives,None,Archives,[],https://www.nytimes.com/1900/02/19/archives/deaf-and-dumb-home-burned-gullaudet-institution-near-pough-keepsie.html,nyt://article/81558490-3c0b-5d87-829a-2f9c90935ff9,
How ‘Survivor’ Failed Its #MeToo Test,2019-12-12,article,News,Culture,Arts,"['Television', '#MeToo Movement', 'Sexual Harassment']",https://www.nytimes.com/2019/12/12/arts/television/survivor-dan-spilo.html,nyt://article/8194cdbb-b95b-5d67-b168-882afc37e35e,By James Poniewozik
THE DEAD AND DUMB.; Convention of American Instructors of Deaf and Dumb.,1856-08-19,article,Archives,None,Archives,[],https://www.nytimes.com/1856/08/19/archives/the-dead-and-dumb-convention-of-american-instructors-of-deaf-and.html,nyt://article/8246791d-f69f-50a7-bdd8-fa1c10bded16,
Navigating Life With Humor and Bewilderment,2008-01-08,article,News,Culture,Arts,"['Families and Family Life', 'MOTION PICTURES', 'Autism', 'Medicine and Health', ""Asperger's Syndrome""]",https://www.nytimes.com/2008/01/08/arts/television/08gott.html,nyt://article/8263c364-9e76-52c1-8841-054492f1189c,By Felicia R. Lee
DIED.,1864-09-27,article,Archives,None,Archives,[],https://www.nytimes.com/1864/09/27/archives/died.html,nyt://article/82b3053a-0454-58d8-ae9c-fd89b1a2a2b7,
A Disc That Offers a Spin Through the Youth Subculture of a City,2005-12-04,article,News,Travel Desk,Travel,['Travel and Vacations'],https://www.nytimes.com/2005/12/04/travel/a-disc-that-offers-a-spin-through-the-youth-subculture-of-a-city.html,nyt://article/8306afde-dae7-5c28-bd74-a88a6f4034f3,By Austin Considine
CHILDREN OF DEAF SHARE THEIR LIVES,1986-12-15,article,News,Style Desk,Style,"['Deafness', 'Children and Youth']",https://www.nytimes.com/1986/12/15/style/the-family-children-of-deaf-share-their-lives.html,nyt://article/831ebe24-299a-574e-a103-6e108022a915,By Glenn Collins
What’s in a Name? (Part 1),2012-04-30,article,News,,Opinion,"['Imposters', 'Names, Personal']",https://opinionator.blogs.nytimes.com/2012/04/29/whats-in-a-name-part-1/,nyt://article/835685f2-cc95-5841-804e-e2d3ab7b7a8d,By Errol Morris
Deaf and Dumb Pickpockets,1958-03-09,article,Archives,None,Archives,[],https://www.nytimes.com/1958/03/09/archives/deaf-and-dumb-pickpockets.html,nyt://article/84a9d2d5-59d8-58fb-879f-f3674a5fefed,
"FROM ALBANY.; Final Passage of the Maine Law. PASSAGE OF THE CANAL BILLS. The Police Bill--Deaf and Dumb Asylum-- Commissioner of Records, &c., &c. RECAPITULATION.",1854-03-25,article,Archives,None,Archives,[],https://www.nytimes.com/1854/03/25/archives/from-albany-final-passage-of-the-maine-law-passage-of-the-canal.html,nyt://article/84bce3ae-afee-5b6c-ae2b-3f7c931b3376,[By Telegraph.] Special Dispatch To the New-York Daily Times
Critic's Notebook; Damping 60's Fire of 'Tommy' for 90's Broadway,1993-04-27,article,Review,Cultural Desk,Theater,['Theater'],https://www.nytimes.com/1993/04/27/theater/critic-s-notebook-damping-60-s-fire-of-tommy-for-90-s-broadway.html,nyt://article/85ae00ec-5b17-53f5-b69f-f85f7a685a31,By Jon Pareles
A Storm Over New Uses for Oral School at Mystic,1979-10-21,article,Archives,None,Archives,[],https://www.nytimes.com/1979/10/21/archives/connecticut-weekly-a-storm-over-new-uses-for-oral-school-at-mystic.html,nyt://article/85bbfa73-f8d4-52af-96cb-2f277f5bbdd4,By Steven Slosberg
BOARD OF SUPERVISORS.; Estimates of country Expenses for 1863--Another Veto on Harlem Bridge--The Former Veto Overruled--The New Court-house--Prospect of Several More Vetoes--Aids to the City Judge.,1862-12-17,article,Archives,None,Archives,[],https://www.nytimes.com/1862/12/17/archives/board-of-supervisors-estimates-of-country-expenses-for-1863another.html,nyt://article/8666e2e5-04e3-52bc-9574-7745bfda6055,
Sherman's Campaign Already a Success.,1864-12-03,article,Archives,None,Archives,['Editorials'],https://www.nytimes.com/1864/12/03/archives/shermans-campaign-already-a-success.html,nyt://article/86c5cdae-cc26-54f9-b084-ad957fd298c8,
Anger and faith : An open letter to my Palestinian friends,2003-10-04,article,,IHT News,Opinion,[],https://www.nytimes.com/2003/10/04/opinion/IHT-anger-and-faith-an-open-letter-to-my-palestinian-friends.html,nyt://article/87bd86ff-40a0-5a60-a638-7556c5a612bd,"By Avraham Burg, International Herald Tribune"
"For Baltimore, Housing Slump Slows a Revival",2007-10-04,article,News,Business,Business Day,"['Area Planning and Renewal', 'Economic Conditions and Trends', 'Housing']",https://www.nytimes.com/2007/10/04/business/04baltimore.html,nyt://article/87f3b299-2d2f-5c1d-83ee-b1587e270f72,By Louis Uchitelle
Easter Island: The dream at the end of the world,2006-05-01,article,News,IHT News,Travel,[],https://www.nytimes.com/2006/05/01/travel/01iht-web.0501albee.html,nyt://article/8874559a-57c7-51c0-a21e-668c2f446e70,By Edward Albee
NEW-YORK CITY.; A Visit to the Dispensaries. City Mortality. Leaning Pole. Another Foundling. City Superintendent of Schools' Report. Deaf and Dumb. CORPOREAL PUNISHMENT. Cleaning Streets. COURT CALENDAR--MONDAY. The African Slave Trade. UNITED STATES MARSHAL'S OFFICE. SUPREME COURT--SPECIAL TERM--MAY 26. SUPERIOR COURT--GENERAL TERM--May 26 The Chemical Bank Forgery--Trial of Lyman Cole. COURT OF GENERAL SESSIONS--MAY 26.,1855-05-28,article,Archives,None,Archives,[],https://www.nytimes.com/1855/05/28/archives/newyork-city-a-visit-to-the-dispensaries-city-mortality-leaning.html,nyt://article/889476fe-95da-5b4f-b3de-e6f67e12c28a,
EXCHANGE OF PRISONERS.,1861-12-01,article,Archives,None,Archives,[],https://www.nytimes.com/1861/12/01/archives/exchange-of-prisoners.html,nyt://article/88e39c51-57fb-59d0-b9d9-a6f388505f11,
"STAMPS;
SPORTS AND HUMANITIES DOMINATE '83 ISSUES",1982-12-05,article,News,Arts and Leisure Desk,Arts,['Stamps (Postal)'],https://www.nytimes.com/1982/12/05/arts/stamps-sports-and-humanities-dominate-83-issues.html,nyt://article/89bf0537-b0b3-52c5-9f59-422f5b00d6a7,By Samuel A. Tower
COLUMBIA NEGOTIATORS FAIL TO GAIN ACCORD ON PROTEST,1985-04-20,article,News,Metropolitan Desk,New York,"['Foreign Investments', 'Demonstrations and Riots']",https://www.nytimes.com/1985/04/20/nyregion/columbia-negotiators-fail-to-gain-accord-on-protest.html,nyt://article/8a91b4a5-f3b7-5b33-b898-9234de7f0dfe,
STATE LEGISLATURE.,1864-01-22,article,Archives,None,Archives,[],https://www.nytimes.com/1864/01/22/archives/state-legislature.html,nyt://article/8cb6d8f4-7ac7-56a3-ba45-ced5895960f9,
To Wed in Deaf and Dumb Language,1927-08-28,article,Archives,None,Archives,[],https://www.nytimes.com/1927/08/28/archives/to-wed-in-deaf-and-dumb-language.html,nyt://article/8d1b8665-2d85-5f1a-ab1b-7216429c1f02,
THE DEAF AND DUMB.; AN INTERESTING EXHIBITION BY THE PUPILS OF THE NEW-YORK INSTITUTION.,1880-05-19,article,Archives,None,Archives,[],https://www.nytimes.com/1880/05/19/archives/the-deaf-and-dumb-an-interesting-exhibition-by-the-pupils-of-the.html,nyt://article/8d4f4b41-846c-544c-85e4-e943f5cd0964,
‘Tommy’ Is Poignantly Sentimental,1970-06-08,article,Archives,None,Archives,[],https://www.nytimes.com/1970/06/08/archives/tommy-is-poignantly-sentimental.html,nyt://article/8eb71423-3640-5907-a72b-af2ee1778537,By Donal Henahan
THE BIRTH AND SLOW ACCEPTANCE OF 'JOE EGG',1985-03-24,article,Interview,Arts and Leisure Desk,Theater,['Theater'],https://www.nytimes.com/1985/03/24/theater/the-birth-and-slow-acceptance-of-joe-egg.html,nyt://article/8f122868-2c52-53d7-8129-b72ff31001a9,By Benedict Nightingale London
CHILDREN'S BOOKS,1985-11-03,article,Review,Book Review Desk,Books,"['BOOK REVIEWS', 'Children and Youth']",https://www.nytimes.com/1985/11/03/books/children-s-books-129476.html,nyt://article/8f27e38a-8da9-5348-a095-59fae7521965,By Karla Kuskin
"Sri Lanka, Navy SEALs, Egypt: Your Wednesday Briefing",2019-04-24,article,briefing,NYTNow,Briefing,[],https://www.nytimes.com/2019/04/23/briefing/sri-lanka-navy-seals-egypt.html,nyt://article/8f584c23-55f2-5cef-9ed4-ac46e783d356,By Melina Delkic
Look Away,2002-12-08,article,News,The City Weekly Desk,New York,[],https://www.nytimes.com/2002/12/08/nyregion/new-york-observed-look-away.html,nyt://article/8f92e8bc-59a1-563d-9583-8abeefed813b,By Siri Hustvedt
"LAURA BRIDGMAN.; THB BLIND, DEAF, AND DUMB WOMAN'S VISIT TO A WATCH FACTORY.",1887-05-23,article,Archives,None,Archives,[],https://www.nytimes.com/1887/05/23/archives/laura-bridgman-thb-blind-deaf-and-dumb-womans-visit-to-a-watch.html,nyt://article/8ff89b7b-e8a6-519e-801b-09bae8261e10,
'60 MINUTES' LOOKS AT ITSELF AND ITS PRACTICES,1981-09-29,article,News,Cultural Desk,Arts,"['TELEVISION PROGRAMS', 'Television', 'News and News Media']",https://www.nytimes.com/1981/09/29/arts/60-minutes-looks-at-itself-and-its-practices.html,nyt://article/9001de00-fb8b-53cd-8a88-5c0c7b982084,By Tony Schwartz
Deaf and Dumb Hold Celebration.,1917-04-16,article,Archives,None,Archives,[],https://www.nytimes.com/1917/04/16/archives/deaf-and-dumb-hold-celebration.html,nyt://article/917e2880-4772-5010-866b-3d6f577688de,
'I Shall Come Out All Right From This Hell',1994-07-03,article,Review,Book Review Desk,Books,['BOOK REVIEWS'],https://www.nytimes.com/1994/07/03/books/i-shall-come-out-all-right-from-this-hell.html,nyt://article/918aca0f-06ae-5199-bbf4-342c377d4aed,By Gillian Beer
The Brawley Battlefield,1990-07-29,article,Review,Book Review Desk,Books,['BOOK REVIEWS'],https://www.nytimes.com/1990/07/29/books/the-brawley-battlefield.html,nyt://article/91cdbe5a-8f64-5a43-9565-a5401d331116,By Ellen Goodman
THE DEAF AND DUMB.; Closing Exercises of the New-York Institution--Interesting Performances of the Pupils--Names of the Graduates.,1870-06-23,article,Archives,None,Archives,[],https://www.nytimes.com/1870/06/23/archives/the-deaf-and-dumb-closing-exercises-of-the-newyork.html,nyt://article/924c869a-d7ff-57b3-84a1-8734d8137758,
ONCE A DEAF AND DUMB GIRL.; MORE MISDEEDS BROUGHT UP AGAINST MARTHA VAN KIESIER.,1885-02-27,article,Archives,None,Archives,[],https://www.nytimes.com/1885/02/27/archives/once-a-deaf-and-dumb-girl-more-misdeeds-brought-up-against-martha.html,nyt://article/9260a53f-ca33-585f-9349-68cd7bac6f30,
THE GOVERNOR'S MESSAGE.; THE STATE GOVERNMENT.,1865-01-04,article,Archives,None,Archives,['WAR'],https://www.nytimes.com/1865/01/04/archives/the-governors-message-the-state-government.html,nyt://article/92c5f100-bac5-55f9-90b8-37be3455ac0f,
"Keeping Bankers’ Hours, European Observers Miss Most of Ukraine War",2016-07-27,article,News,Foreign,World,['International Relations'],https://www.nytimes.com/2016/07/28/world/europe/ukraine-war-osce-observers.html,nyt://article/92dcaf97-965d-5829-a51b-33adb1581e10,By Andrew E. Kramer
LOCAL POLITICS.; 7788,1860-10-30,article,Archives,None,Archives,[],https://www.nytimes.com/1860/10/30/archives/local-politics-7788.html,nyt://article/92fd199d-0642-5f8f-b3a7-fc693d3dbe10,
NEIGHBORHOOD REPORT: NEW YORK ON LINE ; Travels With Sheila: A Down and Under View of New York,1997-09-28,article,News,The City Weekly Desk,New York,"['COMPUTERS AND INFORMATION SYSTEMS', 'INTERNET AND WORLD WIDE WEB']",https://www.nytimes.com/1997/09/28/nyregion/neighborhood-report-new-york-line-travels-with-sheila-down-under-view-new-york.html,nyt://article/931c73b4-4d42-5ee0-80da-9a3a5f19b424,By Anthony Ramirez
NEWS OF THE DAY.,1860-10-13,article,Archives,None,Archives,[],https://www.nytimes.com/1860/10/13/archives/news-of-the-day.html,nyt://article/9364d57f-6b2e-54cf-8e43-1a73443549c3,
Amusements.,1860-08-31,article,Archives,None,Archives,[],https://www.nytimes.com/1860/08/31/archives/amusements.html,nyt://article/93f0640f-993f-547f-855f-b7eb6143aa28,
NEW-YORK CITY.; UNITED STATES CIRCUIT AND DISTRICT COURTS ANNIVERSARY OF THE MARINE SOCIETY. A PICTURE IN CANDY EXHUMING THE DEAD FROM THE YARD OF THE BRICK CHURCH. WASH AND BE CLEAN. TH GRANITE STATE. ATTORNEY'S LIEN FOR COSTS. THE CHURCH OF THE DEAF AND DUMB. THE QUEEN OF ENGLAND AND THE EXHIBITION. ARRIVAL OF STRAWBERRIES. DEPARTURE OF THACKERAY AN IMPOSTER BOARD OF ASSISTANTS. STATED MEETING OF THE BOARD OF EDUCATION. ACCIDENTS. COURT CALENDAR,1853-04-22,article,Archives,None,Archives,[],https://www.nytimes.com/1853/04/22/archives/newyork-city-united-states-circuit-and-district-courts-anniversary.html,nyt://article/941e84ef-d918-59c7-9835-50c48447b191,
Who’s Next? Roger Daltrey,2018-11-30,article,Review,BookReview,Books,['Books and Literature'],https://www.nytimes.com/2018/11/30/books/review/thanks-a-lot-mr-kibblewhite-roger-daltrey.html,nyt://article/94356548-2144-5d3b-8bba-bb8fa8875a74,By James Parker
INSTRUCTORS OF THE DEAF AND DUMB.,1879-05-21,article,Archives,None,Archives,[],https://www.nytimes.com/1879/05/21/archives/instructors-of-the-deaf-and-dumb.html,nyt://article/9445f67d-5882-55fb-b27d-007e5428c45d,
"HELEN KELLER CAN SING NOW; Born Blind, Deaf, and Dumb, She Has Overcome All Handicaps.",1912-08-16,article,Archives,None,Archives,[],https://www.nytimes.com/1912/08/16/archives/helen-keller-can-sing-now-born-blind-deaf-and-dumb-she-has-overcome.html,nyt://article/94509d90-1692-5a6b-bb2d-526ef02bb747,Special to The New York Times
Film,1974-06-23,article,Archives,None,Archives,[],https://www.nytimes.com/1974/06/23/archives/what-the-blazes-is-ken-russell-up-to-now-a-rock-opera-what-the.html,nyt://article/9493fd6b-323c-57ba-95a9-a2636f664849,By William Hall
THE WAR IN THE UNITED STATES.; Letters from the Southern States of America.,1861-07-30,article,Archives,None,Archives,[],https://www.nytimes.com/1861/07/30/archives/the-war-in-the-united-states-letters-from-the-southern-states-of.html,nyt://article/94adfb9b-fb91-5747-9998-14fb8252856a,
Deaf and Dumb Boy Quizzed All Night Long by Sleuths,1925-02-07,article,Archives,None,Archives,['ROBBERIES AND ASSAULTS'],https://www.nytimes.com/1925/02/07/archives/deaf-and-dumb-boy-quizzed-all-night-long-by-sleuths.html,nyt://article/94bf5288-0973-5b77-a821-474bee56a378,
About New York,1975-04-04,article,Archives,None,Archives,['Gambling'],https://www.nytimes.com/1975/04/04/archives/about-new-york-its-still-the-devils-game.html,nyt://article/94fb9201-0afd-5cf5-b49b-1091ab62e52d,By Tom Buckley
Massachusetts Coach Is Sorry Marquette Switched to N.I.T.,1970-03-10,article,Archives,None,Archives,[],https://www.nytimes.com/1970/03/10/archives/massachusetts-coach-is-sorry-marquette-switched-to-nit.html,nyt://article/9508316c-61cb-5a22-98f1-b352709cf48b,
THE SCREEN,1919-08-19,article,Review,,Archives,['MOTION PICTURES'],https://www.nytimes.com/1919/08/19/archives/the-screen.html,nyt://article/95612395-6ddd-545d-b435-614258d9b31c,
"Our Country.""",1864-05-15,article,Archives,None,Archives,[],https://www.nytimes.com/1864/05/15/archives/our-country.html,nyt://article/95af4ec6-85ac-5850-b0fc-9bfbcaa7e8e4,
DEATH OF EDMUND B. PEET.,1863-08-12,article,Archives,None,Archives,[],https://www.nytimes.com/1863/08/12/archives/death-of-edmund-b-peet.html,nyt://article/961efd44-b71a-5cbc-9220-c652db861aa9,
GOVERNOR'S MESSAGE.; To the Senate and Assembly:,1862-01-08,article,Archives,None,Archives,['Politics and Government'],https://www.nytimes.com/1862/01/08/archives/governors-message-to-the-senate-and-assembly.html,nyt://article/9682f13e-8851-5579-b7ba-1388120ac076,
MOTOR TRUCK KILLS DEAF AND DUMB GIRL; Child Stumbles Into Car as She Chases Balloon and Is Caught in Mechanism.,1923-07-24,article,Archives,None,Archives,"['ACCIDENTS', 'MOTORCYCLE', 'ACCIDENTS', 'ACCIDENTS', 'ACCIDENTS', 'ACCIDENTS', 'ACCIDENTS', 'ACCIDENTS', 'Automobiles', 'FINES AND ARRESTS', 'ACCIDENTS', 'ACCIDENTS']",https://www.nytimes.com/1923/07/24/archives/motor-truck-kills-deaf-and-dumb-girl-child-stumbles-into-car-as-she.html,nyt://article/96f90d73-acf6-5573-aa4f-aed826f55b9d,
GENERAL CITY NEWS.,1865-11-24,article,Archives,None,Archives,[],https://www.nytimes.com/1865/11/24/archives/general-city-news.html,nyt://article/97340ff5-0d91-53c7-85b8-602af101716a,
INSTRUCTION FOR THE DEAF AND DUMB.,1883-08-24,article,Archives,None,Archives,[],https://www.nytimes.com/1883/08/24/archives/instruction-for-the-deaf-and-dumb.html,nyt://article/982eeb7a-300a-575d-ac31-52f0af5196bd,
ALIOTO'S LIBEL SUIT SHIFTS TO MONTANA,1971-12-12,article,Archives,None,Archives,[],https://www.nytimes.com/1971/12/12/archives/aliotos-libel-suit-shifts-to-montana.html,nyt://article/9853f4f0-1fb8-5c58-810a-7e5bd04d2030,
"SUNDAY VIEW: Visions of Heaven -- and of Hell; Angels in Americs -- An Epic, All Right, But It's the Details And Future That Count",1993-05-16,article,Review,Arts & Leisure Desk,Theater,"['Reviews', 'Theater']",https://www.nytimes.com/1993/05/16/theater/sunday-view-visions-heaven-hell-angels-americs-epic-all-right-but-it-s-details.html,nyt://article/987da4df-91b9-5167-9094-297c761fe15c,By David Richards
Corcoran 'Deaf and Dumb' When Queried on Tydings,1938-09-15,article,Archives,None,Archives,[],https://www.nytimes.com/1938/09/15/archives/corcoran-deaf-and-dumb-when-queried-on-tydings.html,nyt://article/98958386-9f9b-5ea3-bae9-580e790a20fd,
THE DEAF AND DUMB INSTITUTION.; ITS SANITARY CONDITION DRAINAGE AND VENTILATION RECENT IMPROVEMENTS EFFECTED.,1874-12-06,article,Archives,None,Archives,[],https://www.nytimes.com/1874/12/06/archives/the-deaf-and-dumb-institution-its-sanitary-condition-drainage-and.html,nyt://article/98d94fa7-21fd-5625-a67d-3d2634f63243,
FROM THE SOUTH.; The Rebel Military Bill Longstreet vs. Foster.,1864-02-05,article,Archives,None,Archives,['WAR'],https://www.nytimes.com/1864/02/05/archives/from-the-south-the-rebel-military-bill-longstreet-vs-foster.html,nyt://article/993dc4f2-632b-558a-ac16-915fc08a9b79,
"THE SCHOOLS OF THE STATE.; Synopsis of the Annual Report of V.M. Rice, Superintendent of Common Schools.",1864-02-06,article,Archives,None,Archives,[],https://www.nytimes.com/1864/02/06/archives/the-schools-of-the-state-synopsis-of-the-annual-report-of-vm-rice.html,nyt://article/9ad8145b-7573-5a73-9143-f0daea4d64ed,
DEAF MUTE' ADMITS FRAUD.; Mysterious 'War Veteran' at Rotterdam Neither Deaf Nor Dumb.,1927-01-11,article,Archives,None,Archives,"['EUROPEAN WAR', 'Veterans', 'AMNESIA']",https://www.nytimes.com/1927/01/11/archives/deaf-mute-admits-fraud-mysterious-war-veteran-at-rotterdam-neither.html,nyt://article/9b3c2667-faf4-52aa-9bde-a994cf88ba8c,"Copyright, 1927, by the New York Times Company.special Cable To the New York Times"
"THE PEOPLE ON TILDEN.; THE SHAM REFORMER FROM VARIOUS STAND-POINTS.A DISGUSTED DEMOCRAT. MR. TILDEN'S VIOLATION OF LAW. HOW GOV. TILDEN ""ENTERTAINS."" TILDEN AND THE SAVINGS BANKS. MR. TILDEN AND THE UNION MEETING. GOV. TILDEN AND THE DISTRICT COURES. THE DEAF AND DUMB IN POLITICS.",1876-09-21,article,Archives,None,Archives,[],https://www.nytimes.com/1876/09/21/archives/the-people-on-tilden-the-sham-reformer-from-various-standpointsa.html,nyt://article/9bce0813-c172-5832-a7c3-1324eda41329,CHARLES HEDGES.W.D.C.F.T.L. DAVIS.LEX.H.W.A. BOND
THEIR GOLDEN WEDDING DAY; Dr. AND MRS. THOMAS GALLAUDET MEET MANY FRIENDS. Celebration in the Institution got the Deaf and Dumb -- Gifts to the Venerable Couple.,1895-07-16,article,Archives,None,Archives,[],https://www.nytimes.com/1895/07/16/archives/their-golden-wedding-day-dr-and-mrs-thomas-gallaudet-meet-many.html,nyt://article/9bd8caad-c4c4-5db7-bcba-e8062777f1e2,
MORE AMAZING CURES AT LOURDES; A Girl Who Had Been Deaf and Dumb for Three Years Regains Her Faculties.,1913-09-15,article,Archives,None,Archives,[],https://www.nytimes.com/1913/09/15/archives/more-amazing-cures-at-lourdes-a-girl-who-had-been-deaf-and-dumb-for.html,nyt://article/9c1699fd-8b2d-5e55-8f7d-48344cebe3e0,By Marconi Transatlantic Wireless Telegraph To the New York Times
"LOCAL INTELLIGENCE.; CHAMBER OF COMMERCE. New Plans Recommended for the Improvement of Wharves and Piers -- The Usury Law--Portrait of Elias Hicks, Nineteenth President of the Chamber of Commerce. BOARD OF HEALTH. Re-election of Jackson S. Schultz as President--Superintendent Dalton's Weekly Sanitary Report--Election of a Brooklyn Inspector--Successful Disinfection of Premises, &c. BOARD OF ALDERMEN. The Battery Enlargemont--The Weehawken Ferry--The Broadway Pavement--The Tax Levy. BOARD OF COUNCILMEN. The Post and Barge Office Sites--The Battery Enlargement. Robbery of a Clothing House-$6,000 Worth of Goods Stolen by a Clerk. Cruelty to Animals. Complaints Under the Excise Law. Extensive Theft of Gold Certificates by a Broker's Clerk-A Portion of the Property Recovered. The Deaf and Dumb Institution. Commissioners of Charities and Correction. POLICE COURTS. The Tombs-Before Justice Dowling. Jefferson Market--Before Justice Dodge. Essex Market--Before Justice Shandley. Yorkville Court--Before Justice Kelly. GENERAL CITY NEWS.",1867-03-08,article,Archives,None,Archives,"['MISCELLANEOUS', 'COWS', 'MISCELLANEOUS', 'MISCELLANEOUS']",https://www.nytimes.com/1867/03/08/archives/local-intelligence-chamber-of-commerce-new-plans-recommended-for.html,nyt://article/9c450096-5321-52a9-9e80-0f1b50705c54,
